"";"Group.1";"taux_CHOM1564_POP1564";"P20_CHOM1564";"P20_POP1564";"euclidean_distance";"euclidean_distance_centroid";"VAL";"NBFLUX_C19_ACTOCC15P"
"1208";"95612";9,23601179374379;2317,33760108054;22939,5872466791;17201,9307728417;18936,5132376153;12548,26;1463,57616158272
"1209";"95625";8,02222069502641;1654,58203555185;16546,8979181613;15291,2435117751;29870,9087933516;2143,46;202,410945864652
"1210";"95627";7,6215469241176;981,838395440832;11751,0940955961;16855,6400673238;25387,2570567801;705,18;85,1760124923773
"1211";"95628";7,81155188739476;1110,85764552803;11734,5627734654;9071,58947048837;24765,3166672291;1024,1;204,346947021234
"1212";"95633";10,2529273091166;3063,21415727719;25411,8037191681;12197,8071686012;17990,4283719672;1237,34;80,9017599184415
"1213";"95637";8,05624659326686;1295,88344394288;13972,744045914;15462,0799505961;27770,3082113034;7407,81;2032,04672236937
"1214";"95641";9,35204634352004;2145,45082324791;20006,773844749;19452,03776382;21326,4141752716;7673,88;749,974206020685
"1215";"95651";9,30150745729363;806,194849631808;7494,92518233161;15872,1769959548;42223,1018125489;511,08;97,9273319090593
"1216";"95652";8,15297607878904;1016,70133889979;10435,5768633092;15231,8125172737;23474,6838234891;3884,24;748,760359227087
"1217";"95656";6,75113894124768;1520,60776544697;20511,78077256;18063,9569376088;35047,442628825;521,29;37,5511023567053
"1218";"95658";7,27078925313844;860,773759378962;9736,57312599305;15112,9425478112;33594,6858886824;4833,56;497,381944312118
"1219";"95660";9,04934137926957;1549,90332981173;13447,5907919294;10264,0611887534;21393,3627023206;1304,84;115,058294605271
"1220";"95675";9,59572543812395;2710,24189852875;25977,1411686975;18629,7443473323;18778,4285928239;4967,2;350,962771094229
"1221";"95676";8,47573385883239;502,397937841771;5111,33843683816;15822,1422253378;43373,6023118747;1078,95;64,2586830507464
"1222";"95678";7,60971142983568;468,478148405724;5467,05879507294;5218,30825992208;28147,5975797652;460,3;91,8476941795295
"1223";"95680";9,05341996479656;2353,17079813143;23724,1772756744;17987,1064165419;19368,7357723816;14981,66;4968,86460499213
"1224";"95682";7,77200262273591;746,794451633397;7755,77214396905;4688,3612096628;24948,9837860498;199,65;17,6074948358007
"1225";"95690";7,21574488372059;136,944977397816;1397,05264696431;4301,7468687963;47549,0487055866;227,68;25,090239748671
